Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
329,16463038,"MD. Nazmus Sakib Anik","2026-09-12 19:04:34",0.947,89,"beyondlogic,turag10"
330,16463766,"Mahmoud Abdelshafy","2026-09-12 19:38:59",0.947,44,mahmoudabdshafy
331,16601533,Nat00,"2026-09-12 19:42:17",0.947,11,"adriaft,natliablascoandreo"
332,16670346,To-i,"2026-09-15 00:10:06",0.947,43,"rannn12226,rikitokanda"
333,16565839,PatrickS,"2026-09-12 21:22:08",0.947,22,patricks03
334,16768875,Asim,"2026-09-13 08:23:20",0.947,22,aiwagan
335,16457479,"Kim Jinseo","2026-09-13 01:28:55",0.947,27,kimjinseo1
336,16457477,atom1231,"2026-09-14 08:02:16",0.947,17,atom1231
337,16707369,辛弃疾lhx,"2026-09-13 03:13:14",0.947,3,"chaohong03,hsnononolhx,jacobwu2028,yindujuxi123"
338,16758483,LYD,"2026-09-13 03:21:18",0.947,13,letyoudown
339,16881609,"dongxin wan","2026-09-13 04:45:30",0.947,1,dongxinwan
340,16639783,"RJ Choco.py","2026-09-14 00:48:49",0.947,14,andnyu
341,16607253,"Apoorv Saraogee","2026-09-14 21:57:11",0.947,142,apoorvsara
342,16492963,FWC,"2026-09-13 05:58:39",0.947,9,yuto2846
343,16884587,"Daiki Takahashi","2026-09-13 07:18:11",0.947,1,daikitakahashi
344,16734336,"Vu Duy Kien","2026-09-13 07:25:50",0.947,27,vuduykien
345,16459298,"Arya Arun","2026-09-14 17:08:20",0.947,31,aryaarun07
346,16505038,datnt114,"2026-09-13 08:16:34",0.947,15,kingkong153
347,16885722,zylvento,"2026-09-13 09:59:11",0.947,2,"lorvexa,zylvento"
348,16885822,S3unburst,"2026-09-13 10:31:53",0.947,2,s3unburst
349,16885609,"Manjunadh Padarthi","2026-09-13 11:11:27",0.947,1,manjunadhpadarthi
350,16467705,itsuki-data,"2026-09-13 12:37:08",0.947,13,itsuki89
351,16881673,Novardion,"2026-09-13 11:30:09",0.947,4,novardion
352,16585051,Zejun_,"2026-09-13 13:05:35",0.947,12,zejunfool
353,16506482,"인공저능연구소( Artificial Idiocy Lab )","2026-09-13 13:22:13",0.947,31,megayak
354,16806860,"Taewoong Kim","2026-09-14 01:48:24",0.947,30,aleaiest
355,16798008,Dragibus,"2026-09-14 23:28:43",0.947,9,alexandremoritz
356,16704643,"Yohanes Lengkong","2026-09-13 13:53:41",0.947,37,yohanesfc
357,16456484,Lime1123,"2026-09-14 19:01:02",0.947,151,"k3v1npark,lime1123,songhow"
358,16561614,"Justin CH123","2026-09-13 15:06:26",0.947,42,justinch123
359,16667255,"Dmitriy Gerasimov","2026-09-14 02:30:13",0.947,44,dmitriygerasimov
360,16455865,"yuanzhe zhou","2026-09-13 16:41:36",0.947,5,yuanzhezhou
361,16475828,"Bo Peng","2026-09-13 17:53:13",0.947,2,bopengiowa
362,16635485,"WeiJun Dou","2026-09-13 18:00:44",0.947,37,wayjunedou
363,16638301,seantangth,"2026-09-14 19:02:03",0.947,8,seantangth
364,16453734,"Mathurin Ache","2026-09-13 19:20:39",0.947,54,mathurinache
365,16492248,marchq,"2026-09-13 21:18:02",0.947,20,petrovmarko
366,16887958,"Kevin Krank","2026-09-14 22:30:08",0.947,7,kevinkrank
367,16671132,Kazeneko,"2026-09-13 22:16:10",0.947,15,kazeneko77
368,16883163,DancingLumberjack,"2026-09-15 00:03:32",0.947,13,jamesmcgarryiv
369,16610773,Choruru,"2026-09-15 00:07:20",0.947,113,choruru
370,16508349,华风夏韵，洛水天依。,"2026-09-15 00:25:59",0.947,68,thedyingkai
371,16463001,"Albert Wang","2026-09-14 01:55:30",0.947,13,mianwang1024
372,16885469,static,"2026-09-14 02:35:51",0.947,3,huangshunhao
373,16458711,Cacinie,"2026-09-14 03:15:33",0.947,26,cacinie
374,16855461,tyamanashi,"2026-09-14 04:04:38",0.947,1,tyamanashi
375,16872074,Michael202609,"2026-09-14 14:09:59",0.947,3,michael202609
376,16462837,"Steve Watson","2026-09-14 22:21:38",0.947,55,stevewatson999
377,16887305,lizs,"2026-09-15 03:10:34",0.947,4,chiila
378,16656422,Kalypheus,"2026-09-14 05:36:49",0.947,7,kalypheus
379,16701734,Kirderf,"2026-09-14 15:03:18",0.947,49,kirderf
380,16875681,cqupt_sdq,"2026-09-14 06:32:07",0.947,3,sdq2237
381,16458467,"German Mora Martin","2026-09-14 08:17:03",0.947,24,germanmoramartin
382,16607433,ikki1111,"2026-09-14 08:59:11",0.947,18,kani23
383,16458115,"Vicens Gaitan","2026-09-14 10:23:16",0.947,29,vicensgaitan
384,16610415,blablaSpirit,"2026-09-14 11:22:38",0.947,16,blablaspirit
385,16682037,"Satkar sarvankar","2026-09-14 11:39:46",0.947,8,satkar003
386,16724349,Aditya2909rb,"2026-09-14 14:12:38",0.947,22,aditya2909rb
387,16761532,"kwon yong deuk","2026-09-14 14:48:30",0.947,10,kwonyongdeuk
388,16530415,NonCaffeine,"2026-09-15 00:00:44",0.947,9,noncaffeine
389,16472353,没落者,"2026-09-14 14:55:06",0.947,48,needless090
390,16615714,"Makar Baderko","2026-09-14 15:23:18",0.947,1,makarbaderko
391,16730730,"Le Trong Hieu","2026-09-14 22:52:41",0.947,89,backtracking
392,16805477,"Seyit kaan Gunes","2026-09-14 16:07:48",0.947,2,seyitkaangunes
393,16793829,"Qamar usman","2026-09-14 17:08:45",0.947,30,qamarmath
394,16888964,MakerFly,"2026-09-14 17:10:15",0.947,3,makerfly
395,16457732,"Kita Renji","2026-09-14 17:11:16",0.947,8,champpattara
396,16466176,"PIB ITBA","2026-09-14 18:36:23",0.947,37,"frantassara,tobiastar,victoriaat03"
397,16469135,"john inan","2026-09-14 19:05:39",0.947,38,johninan
398,16553343,yoikoarmor,"2026-09-14 21:11:21",0.947,52,yoikoarmor
399,16841629,Lily_YexiZhan,"2026-09-15 00:04:33",0.947,8,lilyyexizhan
400,16784713,prairieee,"2026-09-15 01:24:33",0.947,6,"haideptry,prairieee"
401,16454961,less,"2026-09-14 11:56:49",0.947,46,jiaoyouzhang
402,16744216,Samuel,"2026-09-14 06:41:12",0.947,30,samuelx1a
403,16592007,AlLia,"2026-09-11 01:02:29",0.947,112,"alicespall,soporta"
404,16592188,thisArmin,"2026-09-14 12:31:32",0.947,30,thisarmin
405,16878593,한밭대학교컴퓨터공학과정우민,"2026-09-14 15:12:05",0.947,15,woominyo
406,16831918,"The Big Hub","2026-09-13 13:35:53",0.947,21,"akamasterpiece,gianghiango,paramizodicrominique"
407,16461772,"Mendrika Ramarlina","2026-09-10 22:02:49",0.947,224,ramarlina
408,16848062,"Yuan Weijun","2026-09-13 03:42:03",0.947,14,yuanweijun
409,16461729,tc-al,"2026-09-12 04:21:48",0.947,10,bobmyersthesecond
410,16455155,Xander,"2026-09-14 09:40:28",0.947,50,canqiang
411,16553046,"Seungjin Kim","2026-09-13 06:04:33",0.947,129,nforestcat
412,16830846,huohuaya,"2026-09-12 05:53:41",0.947,13,huohuaya
413,16495135,99valentine,"2026-09-12 02:48:24",0.947,179,sireesh
414,16709791,ysd1110,"2026-09-13 16:07:01",0.947,53,ysd1110
415,16534320,...,"2026-09-12 06:14:10",0.947,7,shackles6966
416,16632454,AbhiniveshSharma5354,"2026-09-12 10:00:05",0.947,3,abhiniveshsharma5354
417,16855024,"Kragglenote2 Forwork","2026-09-12 18:18:36",0.947,5,kragglenote2forwork
418,16773087,HC,"2026-09-13 17:25:54",0.947,12,henryc24
419,16699142,"Rimsha Kanwal","2026-09-12 17:24:07",0.947,5,rimsha234
420,16497857,InterCellar,"2026-09-15 00:40:45",0.947,59,ortimusprime
421,16669581,moto,"2026-09-12 19:02:49",0.947,60,"hikari30,yamashitamotokazu"
422,16572388,"Tasniem N. Alyahya","2026-09-12 21:01:17",0.947,36,tasniemnasser
423,16876917,Mathemortician,"2026-09-14 20:46:06",0.947,9,mathemortician
424,16569303,daizedoskoi,"2026-09-12 23:55:27",0.947,24,daizedoskoi
425,16682438,"Bill Fan","2026-09-13 00:36:32",0.947,21,billfan88
426,16562861,"Leo Yang","2026-09-13 04:33:24",0.947,77,yxyyxy
427,16494426,"Frost Cerberus","2026-09-13 04:32:50",0.947,78,frostcerberus
428,16798950,"Congying Ma","2026-09-14 08:05:35",0.947,30,congyingma
429,16483700,"Mansour A. S. Ataa","2026-09-14 12:13:05",0.947,66,profmansoor
430,16828177,Aira,"2026-09-15 02:19:57",0.947,10,ynnguynthi123
431,16487456,Ha-Mad,"2026-09-14 14:27:34",0.947,28,hamadaljamaan
432,16455646,三天,"2026-09-13 10:58:49",0.947,20,gggggggxy
433,16773315,SHEN_BYU,"2026-09-14 11:21:03",0.947,33,shenbyu
434,16461994,"Roland Luethy","2026-09-14 16:24:37",0.947,117,rluethy
435,16500387,JungchulKoo,"2026-09-13 16:48:42",0.947,9,jungchulkoo
436,16596995,"Jackson Bom","2026-09-14 18:03:58",0.947,35,jacksonbom
437,16888658,hhzzjjj,"2026-09-14 03:55:39",0.947,1,hhzzjjj
438,16588537,Civitasmass,"2026-09-15 00:53:35",0.947,43,godhand
439,16454048,Chikuwabu,"2026-09-14 21:44:01",0.947,6,prgckwb
440,16455677,"MJ Cho","2026-09-14 07:04:24",0.947,14,mjcho2023
441,16682610,"Materials science","2026-09-14 07:25:07",0.947,8,dvpoojary
442,16809573,"Bhargavaram Gajula","2026-09-14 07:55:02",0.947,3,bhargavaramgajula007
443,16454682,"Hiểu Vy","2026-09-14 09:51:46",0.947,3,thangnm1
444,16563421,NorthStar,"2026-09-14 14:47:16",0.947,30,"nehak76044,rishavutkarsh"
445,16457212,"Phil Marchenko","2026-09-15 00:27:08",0.947,22,hakuryuu
446,16645225,Cluckin-VV,"2026-09-14 11:37:52",0.947,33,cluckinvv
447,16500573,"Jiachen Li","2026-09-14 16:11:17",0.947,55,llccqq624
448,16465317,"KUO JEN WEI","2026-09-14 17:59:57",0.947,3,kuojenwei
449,16453711,"Kunal Aarse","2026-09-14 18:49:39",0.947,146,kunalinfinite
450,16453533,Boredom,"2026-09-12 12:12:33",0.947,22,cudacoding
451,16479760,"Dongyong Lee","2026-09-09 16:34:40",0.947,111,shemissmebutidont
452,16456070,"Feel the Frontier","2026-09-08 12:55:08",0.947,51,mikelou1
453,16881471,"Raju Sah","2026-09-14 05:59:48",0.947,10,rajucode
454,16655331,"Umut Keltek","2026-09-13 02:14:18",0.947,103,umutkeltek
455,16724644,"Mohit Babel","2026-09-13 06:51:33",0.947,6,mohitbabel
456,16856051,"Vanshika #2","2026-09-10 09:59:54",0.947,2,crystalbaby
457,16459907,test_ct,"2026-09-10 10:25:22",0.947,55,michaelsemenoff
458,16730196,ChatGPT-5.7,"2026-09-10 10:42:47",0.947,12,gaoruihua
459,16501671,"Ifeoluwa Adewumi","2026-09-14 07:56:10",0.947,10,ifeadewumi
460,16792722,NP,"2026-09-14 12:51:39",0.947,24,nikolce
461,16455775,Hack2Publish,"2026-09-11 05:37:49",0.947,216,"esfersami50,foysalemonshanto,hosen42,rokaiyasomapti"
462,16845369,Satwik,"2026-09-13 09:02:10",0.947,8,p4rallax
463,16542088,"Akhilesh godugu","2026-09-10 13:07:23",0.947,53,akhileshgodugu
464,16600517,"Raviksh Singh Dikola","2026-09-10 14:21:32",0.947,10,ravikshdikola
465,16810638,"D: Discipline","2026-09-11 07:26:56",0.947,18,"gsfatakhov,sasyami,vitaliineibauer"
466,16481273,"Victor Chege","2026-09-10 15:16:35",0.947,20,victorchege0
467,16732828,lilishyxf,"2026-09-10 15:38:32",0.947,6,lilishyxf
468,16455435,"Wander waal","2026-09-11 13:10:16",0.947,36,"mohammedm0iz,wanderwaal"
469,16534138,charlotte,"2026-09-14 09:14:36",0.947,105,"aurax7,coolinlai,haosky1,yajuansheng,zongzishuang"
470,16545373,HIVE,"2026-09-10 16:08:40",0.947,40,"hibbamd,minahilahsan,nusrati,shaminkhawar"
471,16531069,"Ishraq Tanvir","2026-09-10 16:21:54",0.947,13,ishraqtanvir
472,16816954,"Ömer Faruk Yüce","2026-09-10 16:24:19",0.947,6,merfarukyce
473,16842857,PapaSoda,"2026-09-10 17:28:19",0.947,7,papasoda
474,16833191,nnww,"2026-09-10 18:39:49",0.947,13,raphalkmg
475,16455935,mige551,"2026-09-13 03:37:45",0.947,61,mige551
476,16497966,"Takuto Inoue","2026-09-14 14:23:46",0.947,45,takutoinoue
477,16550699,cm391,"2026-09-10 22:39:20",0.947,8,mccocoful
478,16566294,hertz,"2026-09-14 23:46:37",0.947,24,nori117
479,16710497,sukeke,"2026-09-10 23:41:33",0.947,11,sukeke
480,16855261,"Henrique José De Souza","2026-09-11 00:21:21",0.947,15,henriquejsza
481,16679719,"Vaibhav Gupta","2026-09-11 00:08:39",0.947,33,vaihero
482,16661912,sam_the_rice_cake,"2026-09-11 03:19:17",0.947,29,"sylsylsylsylvia,wliilamsam"
483,16823035,めめっち,"2026-09-11 03:33:01",0.947,9,mechi22
484,16715706,"Seungjun Lee","2026-09-11 04:00:22",0.947,1,seungjunleeofficial
485,16454283,"Pavlo Ivanin","2026-09-11 05:13:05",0.947,37,pavloivanin
486,16750525,ShoaibSSM,"2026-09-14 11:39:20",0.947,26,"naveenlx111249971939,shoaibssm"
487,16726964,zeron0,"2026-09-11 05:36:27",0.947,2,zeron0
488,16491723,"Tommy Deth","2026-09-11 05:45:47",0.947,6,tommydeth
489,16460310,k.mas,"2026-09-11 05:56:51",0.947,7,kgethimas
490,16578232,"Sailor Ren","2026-09-14 08:30:01",0.947,17,sailorren
491,16651051,"Barathan Aslan","2026-09-13 09:47:49",0.947,23,"barathanaslan,batuhankalem,merfarukelik"
492,16864915,LACK.AI,"2026-09-12 08:37:34",0.947,2,ravikumar1234
493,16459913,"Rishabh Roy","2026-09-11 09:22:17",0.947,95,rishabhr0y
494,16506717,ebisu_ya,"2026-09-11 10:19:57",0.947,47,ebisuya
495,16753800,桂棹兮兰桨,"2026-09-15 02:37:56",0.947,60,"ffffffeng,hdhsjdjd,lulutomato,taopiliu"
496,16460331,"Rajan Nagarajan","2026-09-11 10:54:56",0.947,37,narajan
497,16454158,"Katayama Tomoharu","2026-09-11 11:26:22",0.947,11,katayamatomoharu
498,16850978,Coffeeshop,"2026-09-11 12:35:22",0.947,4,coffeeshop
499,16806893,失忆的海_,"2026-09-11 13:33:01",0.947,10,shiyidehai
500,16705775,Logorhythms,"2026-09-11 13:40:44",0.947,21,mohammadsaidulislam
501,16545500,"Gustavo Knudsen","2026-09-11 17:23:56",0.947,25,gustavoknudsen
502,16762113,sraphim,"2026-09-14 11:47:44",0.947,12,sraphim
503,16875931,badboiriri,"2026-09-14 13:00:37",0.947,3,"badboiriri,xiuyang88"
504,16496070,"Shigeru Kondou","2026-09-11 17:46:27",0.947,19,shigerukondou
505,16477832,Rafael,"2026-09-12 10:48:29",0.947,21,rafaeldsjhkas
506,16780957,"Shankar Pandala","2026-09-12 14:14:05",0.947,19,shankarpandala
507,16486297,Ace,"2026-09-15 00:17:05",0.947,42,shikhageekachad
508,16765109,"Vladislav Kartashov","2026-09-13 18:43:11",0.947,5,phoenix0501
509,16706813,PQlete,"2026-09-11 21:14:42",0.947,11,pqlete
510,16457929,"Howon Kang","2026-09-12 01:59:08",0.947,111,howonkang
511,16705682,Kaz,"2026-09-12 02:52:29",0.947,4,kazuyago
512,16458589,xanderr,"2026-09-14 05:52:33",0.947,249,"arulprasadsp,joshnaacshas21cs,shalwinsanju"
513,16866431,"TOMOKI O.","2026-09-14 02:22:01",0.947,9,tomoki0
514,16684796,kumk,"2026-09-12 04:15:19",0.947,3,kknagoya
515,16500008,"KAKA Minishijie","2026-09-12 05:17:46",0.947,46,kakaminishijie
516,16473769,"Niranjan Nakkala","2026-09-12 05:49:59",0.947,2,niranjanmudhiraj
517,16453666,"Ravi Ramakrishnan","2026-09-14 05:05:18",0.947,7,ravi20076
518,16712868,kishizaki-sci,"2026-09-13 00:50:02",0.947,7,superstringdev
519,16570510,关注塔菲喵，关注塔菲谢谢喵,"2026-09-14 14:54:43",0.947,38,"fangwangg,jiuchukuangren,ltcsmokeboi"
520,16575737,Furina,"2026-09-12 10:10:20",0.947,3,dfgtde
521,16839581,"Søren Ravn Andersen","2026-09-12 12:03:15",0.947,12,sorenravn
522,16802335,kojingbo,"2026-09-12 12:05:40",0.947,14,kojingbo
523,16724324,YunlinCity,"2026-09-12 16:18:06",0.947,79,yunlincity
524,16470362,"Munal Singh","2026-09-13 11:54:56",0.947,3,munalsingh
525,16454626,Suuuiiii4,"2026-09-14 09:34:59",0.947,106,bharath111l
526,16487273,"Tagir Analyzes","2026-09-14 20:48:11",0.947,10,tagirkhairutdinov
527,16809969,"Sinh Nguyễn Đức","2026-09-12 16:38:10",0.947,4,sinhnguync
528,16639290,"Hoorad Heidari","2026-09-12 17:15:53",0.947,15,hooradheidari
529,16551924,"Jean-François DAVID","2026-09-14 03:41:31",0.947,42,"jeanfranoisdavid,voldavid"
530,16732664,"Stefano Blando","2026-09-12 20:03:10",0.947,22,stefanoblando
531,16454574,today,"2026-09-12 22:44:25",0.947,51,today55
532,16877600,"Seva Gusev","2026-09-14 00:15:03",0.947,15,seva1232
533,16495913,KUJO_ISO,"2026-09-13 00:17:14",0.947,5,d6dqvw7rvqmxv
534,16749357,kuroko1t,"2026-09-14 11:02:22",0.947,36,kuroko1t
535,16607156,"Madiyar Khamzanov","2026-09-13 11:37:07",0.947,86,mkhamzanov
536,16479491,"Ernesto Santiesteban","2026-09-14 07:37:18",0.947,53,ernestosantiesteban
537,16530745,yuzio420,"2026-09-13 02:37:17",0.947,7,yuzio420
538,16455116,"Reyhan Ksatria","2026-09-13 05:36:01",0.947,23,reyhanksatria
539,16800114,"Syed Asad Ali","2026-09-13 19:59:00",0.947,14,syed3000
540,16879145,"Ismail Abu-shanab","2026-09-14 12:43:39",0.947,6,ismailabushanab06
541,16533544,victorriposati,"2026-09-13 08:45:59",0.947,30,victorriposati
542,16881810,gradfield21,"2026-09-13 10:02:42",0.947,4,gradfield21
543,16726794,"Giorgos I","2026-09-14 22:22:46",0.947,49,giorgosi
544,16548234,prod1gy,"2026-09-13 12:47:38",0.947,4,borealis27
545,16793873,YutaOkkotsu1661,"2026-09-13 13:53:31",0.947,10,yutaokkotsu1661
546,16508666,xthixsl_ml,"2026-09-14 21:16:00",0.947,33,xthistle999
547,16887065,"Asan Ashirov","2026-09-14 07:51:03",0.947,7,asanashirov
548,16454269,wqsh,"2026-09-14 20:07:36",0.947,179,xhhuang
549,16862129,"Kydyrbek Kozykorpesh","2026-09-13 19:49:10",0.947,3,kozykappa
550,16862594,linhaiy,"2026-09-14 19:47:27",0.947,11,linhaiy
551,16457663,SEteam,"2026-09-14 20:22:41",0.947,46,parejepareje
552,16876868,"Mr. Architect","2026-09-14 00:10:21",0.947,5,vietnguyen130593
553,16458905,0.0,"2026-09-14 00:14:36",0.947,4,sylvestervan
554,16806153,hisatarosu,"2026-09-14 16:06:00",0.947,11,tomako4390
555,16773424,4kut4,"2026-09-14 03:26:09",0.947,79,naokwmr
556,16808425,"Diya Sharma","2026-09-14 03:38:34",0.947,8,diyasharmanexa
557,16794589,caas_sicca,"2026-09-14 11:38:27",0.947,11,caassicca
558,16793646,vvts-bugbounty,"2026-09-14 13:22:41",0.947,20,vvtsbugbounty
559,16814682,"Tian Wang","2026-09-14 06:49:35",0.947,15,tianwang1210
560,16487122,"Arko Bera","2026-09-14 07:15:02",0.947,19,cartoonistbeard
561,16486075,Taisei_Tsuneki,"2026-09-14 07:17:38",0.947,2,taiseitsuneki
562,16768442,"Kazuki Sato","2026-09-14 10:14:47",0.947,10,kazukisato
563,16758351,"Kostas Tsolis","2026-09-14 07:59:24",0.947,18,tkostas
564,16840886,poijio,"2026-09-14 08:46:12",0.947,10,poijio
565,16465145,"Aryan Badmera","2026-09-14 09:04:11",0.947,46,"eggsysy,madhavdogra,shrutmude123"
566,16463229,SGY2512,"2026-09-14 14:19:20",0.947,82,sgy2512
567,16455622,ChenWenSheng,"2026-09-14 12:52:30",0.947,110,chenwensheng
568,16461278,"Erwin Huizenga","2026-09-14 15:58:45",0.947,98,erwinh
569,16591379,MaruanBOttoni,"2026-09-14 16:07:13",0.947,31,maruanbottoni
570,16710230,"Deep Thought","2026-09-14 17:11:13",0.947,44,deepakjnath
571,16484369,"Médéric Hurier (Fmind)","2026-09-15 02:46:08",0.947,124,freaxmind
572,16612585,Bijiumi,"2026-09-14 17:11:54",0.947,66,bijiumi
573,16595490,sigmaborov,"2026-09-14 20:04:27",0.947,3,sigmaborov
574,16585597,Sophie555,"2026-09-14 20:42:42",0.947,13,sophie555
575,16892728,"Yassmina Ouahman","2026-09-14 22:51:45",0.947,1,saynam
576,16878552,"Ha huy","2026-09-15 00:19:29",0.947,3,hahuyy
577,16459107,Ayodeji,"2026-09-15 00:58:22",0.947,175,ayodejiibrahimlateef
578,16663122,Primes,"2026-09-13 09:03:07",0.947,56,lucasprime1
579,16460337,"Patrick Chan","2026-09-14 06:32:34",0.947,23,drpatrickchan
580,16876492,Adam,"2026-09-14 20:41:43",0.947,3,potonglantie93
581,16545148,"Arjun Sharma","2026-09-13 18:25:02",0.947,25,arjundsharma
582,16771942,mkai1981,"2026-09-11 17:45:47",0.947,10,mkai1981
583,16747924,"Matteo Tonello","2026-09-11 11:44:11",0.947,10,mtonello
584,16831825,noisyislands,"2026-09-14 18:16:28",0.947,16,noisyislands
585,16781240,Captainuknow,"2026-09-14 21:21:42",0.947,16,captainuknow
586,16878531,HayatoFujihara,"2026-09-14 10:00:04",0.947,12,hayatofujihara
587,16533628,"Joseph Adamski","2026-09-13 20:27:48",0.947,98,josephadamski91
588,16809422,Fanch,"2026-09-08 15:24:26",0.947,23,fanch123
589,16855155,Shibungi,"2026-09-14 05:29:08",0.947,5,shibungi
590,16712163,cf696666,"2026-09-14 02:48:29",0.947,22,cf33333
591,16479746,"Apoorva Ajay","2026-09-14 02:55:24",0.947,95,"apoorvada,jazivxt"
592,16491499,AyPy,"2026-09-10 23:05:05",0.947,76,aypyaypy
593,16701015,Yahalom,"2026-09-13 21:35:56",0.947,14,yahalom
594,16724789,fishcat,"2026-09-10 14:26:48",0.947,8,fishcat37
595,16501843,Allen,"2026-09-14 13:32:31",0.946,77,zhengchy
596,16705972,"Nozomi Suzuki","2026-09-14 22:25:00",0.946,52,nozomisuzuki
597,16727854,"Andrey Chankin","2026-09-14 23:55:55",0.946,45,bluepill
598,16875702,Royboy,"2026-09-13 03:52:29",0.946,6,royboi1
599,16531419,"Kerem çelik","2026-09-14 11:40:39",0.946,48,keremelik
600,16724740,K.nosaka,"2026-09-10 12:07:23",0.946,8,kenseinosaka
601,16459411,Cyrus,"2026-09-14 17:15:44",0.946,50,jamalsaeedi
602,16721184,aks05410,"2026-09-14 23:33:37",0.946,47,aks05410
603,16549670,1m0ke,"2026-09-14 13:31:52",0.946,160,smokelate
604,16797089,"Udam Liyanage","2026-09-14 05:27:14",0.946,14,udamliyanage
605,16643630,"Alexander Ermachenko","2026-09-13 13:09:57",0.946,16,alexanderermachenko
606,16695540,frank9487,"2026-09-15 02:33:47",0.946,2,frank9487
607,16548035,wodedaodun,"2026-09-14 08:41:58",0.946,28,"alisalmanrana,azhuang8,feifanque,selinaawuu"
608,16831145,"Aleix López","2026-09-09 23:38:09",0.946,5,aleixlopez
609,16880849,"Vijay Kumar N","2026-09-15 04:28:14",0.946,6,vijay1379
610,16685275,CurveCowboy,"2026-09-13 23:13:50",0.946,14,curvecowboy
611,16806007,Kifine,"2026-09-14 10:54:23",0.946,12,liaoyingxi
612,16488535,"Mitsuhiro Iizuka","2026-09-14 15:26:39",0.946,81,mitsuhiroiizuka
613,16533594,"Fayner Costa","2026-09-14 03:30:46",0.946,66,faynercosta
614,16877455,"Mohamed el.harery","2026-09-13 21:47:50",0.946,10,mohamedelharery
615,16609242,xiaoyukun1,"2026-09-14 16:42:30",0.946,51,"nizhenghong,xiaoyukun1"
616,16665908,"Mi Nguyễn","2026-09-10 08:34:03",0.946,43,minguynthithao
617,16791650,Tom&Jerry,"2026-09-13 21:45:43",0.946,34,tomjerry101
618,16691675,"Leonardo Viola10","2026-09-14 14:04:40",0.946,50,leonardoviola10
619,16781747,"guoxiang wangs","2026-09-14 13:02:26",0.946,9,guoxiangwangs
620,16495010,winstonton,"2026-09-14 12:26:09",0.946,16,winstonton
621,16876143,Taeyang,"2026-09-13 15:08:58",0.946,5,taeyangg4
622,16457107,HarshitSama,"2026-09-14 06:00:40",0.946,35,harshitsama
623,16886017,latentb,"2026-09-13 11:40:57",0.946,2,latentb
624,16810288,maco-macoo,"2026-09-14 07:01:58",0.946,17,macomacoo
625,16457348,"Maxim Ilyin","2026-09-08 19:56:40",0.946,6,fautei
626,16461541,hengck23,"2026-09-09 00:00:11",0.946,26,hengck23
627,16455603,yuki16,"2026-09-09 00:49:03",0.946,45,yuki16
628,16809777,shawloong,"2026-09-10 07:03:05",0.946,9,shawloong
629,16455826,"Rishikesh Jani","2026-09-09 06:54:36",0.946,21,rishikeshjani
630,16844229,"sunil kumar","2026-09-13 06:41:07",0.946,8,sunil123kumar
631,16858232,"Ritwika Kancharla","2026-09-09 09:12:16",0.946,1,ritwikakancharla
632,16599554,"Malyshev Danil","2026-09-09 09:19:04",0.946,6,malyshevdanil
633,16467797,renji_starfall,"2026-09-09 10:53:43",0.946,54,degnonguidi
634,16559096,stevenleehans,"2026-09-11 23:22:33",0.946,13,"hanifnoerrofiq,stevenleehans"
635,16861244,"Anidipta Pal","2026-09-09 14:16:10",0.946,1,anidiptapal
636,16698887,jjamppongmandu,"2026-09-13 14:37:50",0.946,18,jjamppongmandu
