name,size,creationDate
test/6bba_05b6850b.zarr/0/c/88/0/0/0,3620038,2026-06-26 18:42:49.403000
test/6bba_05b6850b.zarr/0/c/89/0/0/0,3627832,2026-06-26 18:42:43.216000
test/6bba_05b6850b.zarr/0/c/9/0/0/0,3585359,2026-06-26 18:42:45.277000
test/6bba_05b6850b.zarr/0/c/90/0/0/0,3621455,2026-06-26 18:42:48.737000
test/6bba_05b6850b.zarr/0/c/91/0/0/0,3616097,2026-06-26 18:42:48.131000
test/6bba_05b6850b.zarr/0/c/92/0/0/0,3610243,2026-06-26 18:42:49.755000
test/6bba_05b6850b.zarr/0/c/93/0/0/0,3613491,2026-06-26 18:42:41.482000
test/6bba_05b6850b.zarr/0/c/94/0/0/0,3618185,2026-06-26 18:42:50.925000
test/6bba_05b6850b.zarr/0/c/95/0/0/0,3628951,2026-06-26 18:42:43.097000
test/6bba_05b6850b.zarr/0/c/96/0/0/0,3624473,2026-06-26 18:42:42.121000
test/6bba_05b6850b.zarr/0/c/97/0/0/0,3612105,2026-06-26 18:42:48.628000
test/6bba_05b6850b.zarr/0/c/98/0/0/0,3608873,2026-06-26 18:42:46.195000
test/6bba_05b6850b.zarr/0/c/99/0/0/0,3616006,2026-06-26 18:42:45.768000
test/6bba_05b6850b.zarr/0/zarr.json,760,2026-06-26 18:42:51.842000
test/6bba_05b6850b.zarr/zarr.json,1276,2026-06-26 18:42:51.830000
test/6bba_05db0fb1.zarr/0/c/0/0/0/0,5447575,2026-06-26 18:42:32.049000
test/6bba_05db0fb1.zarr/0/c/1/0/0/0,5452950,2026-06-26 18:42:29.993000
test/6bba_05db0fb1.zarr/0/c/10/0/0/0,5462053,2026-06-26 18:42:36.014000
test/6bba_05db0fb1.zarr/0/c/11/0/0/0,5458578,2026-06-26 18:42:33.006000
test/6bba_05db0fb1.zarr/0/c/12/0/0/0,5466551,2026-06-26 18:42:25.980000
test/6bba_05db0fb1.zarr/0/c/13/0/0/0,5465011,2026-06-26 18:42:27.277000
test/6bba_05db0fb1.zarr/0/c/14/0/0/0,5468468,2026-06-26 18:42:29.876000
test/6bba_05db0fb1.zarr/0/c/15/0/0/0,5464406,2026-06-26 18:42:32.271000
test/6bba_05db0fb1.zarr/0/c/16/0/0/0,5463950,2026-06-26 18:42:36.187000
test/6bba_05db0fb1.zarr/0/c/17/0/0/0,5466737,2026-06-26 18:42:40.131000
test/6bba_05db0fb1.zarr/0/c/18/0/0/0,5471590,2026-06-26 18:42:39.401000
test/6bba_05db0fb1.zarr/0/c/19/0/0/0,5469574,2026-06-26 18:42:27.422000
test/6bba_05db0fb1.zarr/0/c/2/0/0/0,5452064,2026-06-26 18:42:25.197000
test/6bba_05db0fb1.zarr/0/c/20/0/0/0,5470873,2026-06-26 18:42:30.332000
test/6bba_05db0fb1.zarr/0/c/21/0/0/0,5469436,2026-06-26 18:42:32.815000
test/6bba_05db0fb1.zarr/0/c/22/0/0/0,5469828,2026-06-26 18:42:39.969000
test/6bba_05db0fb1.zarr/0/c/23/0/0/0,5462933,2026-06-26 18:42:23.295000
test/6bba_05db0fb1.zarr/0/c/24/0/0/0,5463210,2026-06-26 18:42:30.479000
test/6bba_05db0fb1.zarr/0/c/25/0/0/0,5467825,2026-06-26 18:42:23.532000
test/6bba_05db0fb1.zarr/0/c/26/0/0/0,5486340,2026-06-26 18:42:40.693000
test/6bba_05db0fb1.zarr/0/c/27/0/0/0,5486340,2026-06-26 18:42:38.895000
test/6bba_05db0fb1.zarr/0/c/28/0/0/0,5478467,2026-06-26 18:42:38.102000
test/6bba_05db0fb1.zarr/0/c/29/0/0/0,5482817,2026-06-26 18:42:25.262000
test/6bba_05db0fb1.zarr/0/c/3/0/0/0,5454439,2026-06-26 18:42:30.663000
test/6bba_05db0fb1.zarr/0/c/30/0/0/0,5470723,2026-06-26 18:42:29.334000
test/6bba_05db0fb1.zarr/0/c/31/0/0/0,5453784,2026-06-26 18:42:39.861000
test/6bba_05db0fb1.zarr/0/c/32/0/0/0,5467563,2026-06-26 18:42:37.065000
test/6bba_05db0fb1.zarr/0/c/33/0/0/0,5468790,2026-06-26 18:42:24.860000
test/6bba_05db0fb1.zarr/0/c/34/0/0/0,5468864,2026-06-26 18:42:26.781000
test/6bba_05db0fb1.zarr/0/c/35/0/0/0,5468864,2026-06-26 18:42:25.568000
test/6bba_05db0fb1.zarr/0/c/36/0/0/0,5463105,2026-06-26 18:42:33.671000
test/6bba_05db0fb1.zarr/0/c/37/0/0/0,5460435,2026-06-26 18:42:38.745000
test/6bba_05db0fb1.zarr/0/c/38/0/0/0,5454930,2026-06-26 18:42:38.374000
test/6bba_05db0fb1.zarr/0/c/39/0/0/0,5404870,2026-06-26 18:42:28.826000
test/6bba_05db0fb1.zarr/0/c/4/0/0/0,5447217,2026-06-26 18:42:27.706000
test/6bba_05db0fb1.zarr/0/c/40/0/0/0,5445788,2026-06-26 18:42:23.866000
test/6bba_05db0fb1.zarr/0/c/41/0/0/0,5436217,2026-06-26 18:42:29.548000
test/6bba_05db0fb1.zarr/0/c/42/0/0/0,5433076,2026-06-26 18:42:31.865000
test/6bba_05db0fb1.zarr/0/c/43/0/0/0,5431442,2026-06-26 18:42:40.299000
test/6bba_05db0fb1.zarr/0/c/44/0/0/0,5423753,2026-06-26 18:42:34.914000
test/6bba_05db0fb1.zarr/0/c/45/0/0/0,5431955,2026-06-26 18:42:26.602000
test/6bba_05db0fb1.zarr/0/c/46/0/0/0,5431418,2026-06-26 18:42:25.734000
test/6bba_05db0fb1.zarr/0/c/47/0/0/0,5418417,2026-06-26 18:42:29.135000
test/6bba_05db0fb1.zarr/0/c/48/0/0/0,5420887,2026-06-26 18:42:23.103000
test/6bba_05db0fb1.zarr/0/c/49/0/0/0,5412933,2026-06-26 18:42:24.984000
test/6bba_05db0fb1.zarr/0/c/5/0/0/0,5446636,2026-06-26 18:42:39.106000
test/6bba_05db0fb1.zarr/0/c/50/0/0/0,5412933,2026-06-26 18:42:30.922000
test/6bba_05db0fb1.zarr/0/c/51/0/0/0,5404119,2026-06-26 18:42:31.589000
test/6bba_05db0fb1.zarr/0/c/52/0/0/0,5393978,2026-06-26 18:42:33.965000
test/6bba_05db0fb1.zarr/0/c/53/0/0/0,5388303,2026-06-26 18:42:37.475000
test/6bba_05db0fb1.zarr/0/c/54/0/0/0,5386328,2026-06-26 18:42:34.393000
test/6bba_05db0fb1.zarr/0/c/55/0/0/0,5384613,2026-06-26 18:42:36.837000
test/6bba_05db0fb1.zarr/0/c/56/0/0/0,5376228,2026-06-26 18:42:33.245000
test/6bba_05db0fb1.zarr/0/c/57/0/0/0,5370956,2026-06-26 18:42:34.142000
test/6bba_05db0fb1.zarr/0/c/58/0/0/0,5367636,2026-06-26 18:42:37.571000
test/6bba_05db0fb1.zarr/0/c/59/0/0/0,5359532,2026-06-26 18:42:27.527000
test/6bba_05db0fb1.zarr/0/c/6/0/0/0,5456464,2026-06-26 18:42:35.079000
test/6bba_05db0fb1.zarr/0/c/60/0/0/0,5359702,2026-06-26 18:42:40.491000
test/6bba_05db0fb1.zarr/0/c/61/0/0/0,5360169,2026-06-26 18:42:24.581000
test/6bba_05db0fb1.zarr/0/c/62/0/0/0,5360382,2026-06-26 18:42:37.801000
test/6bba_05db0fb1.zarr/0/c/63/0/0/0,5358613,2026-06-26 18:42:31.297000
test/6bba_05db0fb1.zarr/0/c/64/0/0/0,5361631,2026-06-26 18:42:23.162000
test/6bba_05db0fb1.zarr/0/c/65/0/0/0,5361631,2026-06-26 18:42:38.560000
test/6bba_05db0fb1.zarr/0/c/66/0/0/0,5364440,2026-06-26 18:42:24.439000
test/6bba_05db0fb1.zarr/0/c/67/0/0/0,5367945,2026-06-26 18:42:33.477000
test/6bba_05db0fb1.zarr/0/c/68/0/0/0,5356949,2026-06-26 18:42:35.252000
test/6bba_05db0fb1.zarr/0/c/69/0/0/0,5358111,2026-06-26 18:42:27.088000
test/6bba_05db0fb1.zarr/0/c/7/0/0/0,5456229,2026-06-26 18:42:32.702000
test/6bba_05db0fb1.zarr/0/c/70/0/0/0,5363133,2026-06-26 18:42:28.135000
test/6bba_05db0fb1.zarr/0/c/71/0/0/0,5350792,2026-06-26 18:42:28.508000
test/6bba_05db0fb1.zarr/0/c/72/0/0/0,5350296,2026-06-26 18:42:29.688000
test/6bba_05db0fb1.zarr/0/c/73/0/0/0,5359313,2026-06-26 18:42:24.283000
test/6bba_05db0fb1.zarr/0/c/74/0/0/0,5358531,2026-06-26 18:42:34.778000
test/6bba_05db0fb1.zarr/0/c/75/0/0/0,5358531,2026-06-26 18:42:27.879000
test/6bba_05db0fb1.zarr/0/c/76/0/0/0,5350093,2026-06-26 18:42:26.166000
test/6bba_05db0fb1.zarr/0/c/77/0/0/0,5346844,2026-06-26 18:42:23.702000
test/6bba_05db0fb1.zarr/0/c/78/0/0/0,5341835,2026-06-26 18:42:25.826000
test/6bba_05db0fb1.zarr/0/c/79/0/0/0,5338908,2026-06-26 18:42:36.480000
test/6bba_05db0fb1.zarr/0/c/8/0/0/0,5459952,2026-06-26 18:42:28.663000
test/6bba_05db0fb1.zarr/0/c/80/0/0/0,5338908,2026-06-26 18:42:36.774000
test/6bba_05db0fb1.zarr/0/c/81/0/0/0,5343175,2026-06-26 18:42:39.633000
test/6bba_05db0fb1.zarr/0/c/82/0/0/0,5343175,2026-06-26 18:42:39.524000
test/6bba_05db0fb1.zarr/0/c/83/0/0/0,5340477,2026-06-26 18:42:31.722000
test/6bba_05db0fb1.zarr/0/c/84/0/0/0,5332132,2026-06-26 18:42:28.066000
test/6bba_05db0fb1.zarr/0/c/85/0/0/0,5332132,2026-06-26 18:42:36.313000
test/6bba_05db0fb1.zarr/0/c/86/0/0/0,5305787,2026-06-26 18:42:33.890000
test/6bba_05db0fb1.zarr/0/c/87/0/0/0,5331218,2026-06-26 18:42:35.832000
test/6bba_05db0fb1.zarr/0/c/88/0/0/0,5331495,2026-06-26 18:42:36.673000
test/6bba_05db0fb1.zarr/0/c/89/0/0/0,5331495,2026-06-26 18:42:26.439000
test/6bba_05db0fb1.zarr/0/c/9/0/0/0,5463090,2026-06-26 18:42:29.435000
test/6bba_05db0fb1.zarr/0/c/90/0/0/0,5327885,2026-06-26 18:42:35.653000
test/6bba_05db0fb1.zarr/0/c/91/0/0/0,5320587,2026-06-26 18:42:34.676000
test/6bba_05db0fb1.zarr/0/c/92/0/0/0,5316072,2026-06-26 18:42:37.273000
test/6bba_05db0fb1.zarr/0/c/93/0/0/0,5259158,2026-06-26 18:42:24.086000
test/6bba_05db0fb1.zarr/0/c/94/0/0/0,5316348,2026-06-26 18:42:39.239000
test/6bba_05db0fb1.zarr/0/c/95/0/0/0,5315683,2026-06-26 18:42:26.291000
test/6bba_05db0fb1.zarr/0/c/96/0/0/0,5322794,2026-06-26 18:42:24.683000
test/6bba_05db0fb1.zarr/0/c/97/0/0/0,5322677,2026-06-26 18:42:35.513000
test/6bba_05db0fb1.zarr/0/c/98/0/0/0,5318910,2026-06-26 18:42:30.827000
test/6bba_05db0fb1.zarr/0/c/99/0/0/0,5318910,2026-06-26 18:42:30.190000
test/6bba_05db0fb1.zarr/0/zarr.json,760,2026-06-26 18:42:40.655000
test/6bba_05db0fb1.zarr/zarr.json,1258,2026-06-26 18:42:40.592000
train/44b6_0113de3b.geff/edges/ids/c/0/0,270,2026-06-26 18:30:54.351000
train/44b6_0113de3b.geff/edges/ids/zarr.json,634,2026-06-26 18:30:54.371000
train/44b6_0113de3b.geff/edges/props/zarr.json,99,2026-06-26 18:30:54.338000
train/44b6_0113de3b.geff/edges/zarr.json,99,2026-06-26 18:30:54.354000
train/44b6_0113de3b.geff/nodes/ids/c/0,259,2026-06-26 18:30:54.351000
train/44b6_0113de3b.geff/nodes/ids/zarr.json,616,2026-06-26 18:30:54.357000
train/44b6_0113de3b.geff/nodes/props/t/values/c/0,91,2026-06-26 18:30:54.338000
train/44b6_0113de3b.geff/nodes/props/t/values/zarr.json,615,2026-06-26 18:30:54.363000
train/44b6_0113de3b.geff/nodes/props/t/zarr.json,99,2026-06-26 18:30:54.343000
train/44b6_0113de3b.geff/nodes/props/x/values/c/0,138,2026-06-26 18:30:54.354000
train/44b6_0113de3b.geff/nodes/props/x/values/zarr.json,615,2026-06-26 18:30:54.341000
train/44b6_0113de3b.geff/nodes/props/x/zarr.json,99,2026-06-26 18:30:54.345000
train/44b6_0113de3b.geff/nodes/props/y/values/c/0,135,2026-06-26 18:30:54.345000
train/44b6_0113de3b.geff/nodes/props/y/values/zarr.json,615,2026-06-26 18:30:54.348000
train/44b6_0113de3b.geff/nodes/props/y/zarr.json,99,2026-06-26 18:30:54.350000
train/44b6_0113de3b.geff/nodes/props/z/values/c/0,120,2026-06-26 18:30:54.350000
train/44b6_0113de3b.geff/nodes/props/z/values/zarr.json,615,2026-06-26 18:30:54.374000
train/44b6_0113de3b.geff/nodes/props/z/zarr.json,99,2026-06-26 18:30:54.333000
train/44b6_0113de3b.geff/nodes/props/zarr.json,99,2026-06-26 18:30:54.356000
train/44b6_0113de3b.geff/nodes/zarr.json,99,2026-06-26 18:30:54.340000
train/44b6_0113de3b.geff/zarr.json,2102,2026-06-26 18:30:54.356000
train/44b6_0113de3b.zarr/0/c/0/0/0/0,4469062,2026-06-26 18:37:44.652000
train/44b6_0113de3b.zarr/0/c/1/0/0/0,4469190,2026-06-26 18:37:43.034000
train/44b6_0113de3b.zarr/0/c/10/0/0/0,4515445,2026-06-26 18:37:47.103000
train/44b6_0113de3b.zarr/0/c/11/0/0/0,4516058,2026-06-26 18:37:45.100000
train/44b6_0113de3b.zarr/0/c/12/0/0/0,4528017,2026-06-26 18:37:39.871000
train/44b6_0113de3b.zarr/0/c/13/0/0/0,4526084,2026-06-26 18:37:40.821000
train/44b6_0113de3b.zarr/0/c/14/0/0/0,4529726,2026-06-26 18:37:42.652000
train/44b6_0113de3b.zarr/0/c/15/0/0/0,4535215,2026-06-26 18:37:45.136000
train/44b6_0113de3b.zarr/0/c/16/0/0/0,4528055,2026-06-26 18:37:47.202000
train/44b6_0113de3b.zarr/0/c/17/0/0/0,4542855,2026-06-26 18:37:50.165000
train/44b6_0113de3b.zarr/0/c/18/0/0/0,4550184,2026-06-26 18:37:49.312000
train/44b6_0113de3b.zarr/0/c/19/0/0/0,4553492,2026-06-26 18:37:40.910000
train/44b6_0113de3b.zarr/0/c/2/0/0/0,4476621,2026-06-26 18:37:39.100000
train/44b6_0113de3b.zarr/0/c/20/0/0/0,4563882,2026-06-26 18:37:43.293000
train/44b6_0113de3b.zarr/0/c/21/0/0/0,4567445,2026-06-26 18:37:45.017000
train/44b6_0113de3b.zarr/0/c/22/0/0/0,4579719,2026-06-26 18:37:49.909000
train/44b6_0113de3b.zarr/0/c/23/0/0/0,4594410,2026-06-26 18:37:37.271000
train/44b6_0113de3b.zarr/0/c/24/0/0/0,4597636,2026-06-26 18:37:43.295000
train/44b6_0113de3b.zarr/0/c/25/0/0/0,4595113,2026-06-26 18:37:37.440000
train/44b6_0113de3b.zarr/0/c/26/0/0/0,4611850,2026-06-26 18:37:50.854000
train/44b6_0113de3b.zarr/0/c/27/0/0/0,4614647,2026-06-26 18:37:49
train/44b6_0113de3b.zarr/0/c/28/0/0/0,4604972,2026-06-26 18:37:48.403000
train/44b6_0113de3b.zarr/0/c/29/0/0/0,4613517,2026-06-26 18:37:39.293000
train/44b6_0113de3b.zarr/0/c/3/0/0/0,4483917,2026-06-26 18:37:43.415000
train/44b6_0113de3b.zarr/0/c/30/0/0/0,4624003,2026-06-26 18:37:42.043000
train/44b6_0113de3b.zarr/0/c/31/0/0/0,4648170,2026-06-26 18:37:49.759000
train/44b6_0113de3b.zarr/0/c/32/0/0/0,4647763,2026-06-26 18:37:47.770000
train/44b6_0113de3b.zarr/0/c/33/0/0/0,4635188,2026-06-26 18:37:38.859000
train/44b6_0113de3b.zarr/0/c/34/0/0/0,4636074,2026-06-26 18:37:40.664000
train/44b6_0113de3b.zarr/0/c/35/0/0/0,4625072,2026-06-26 18:37:39.367000
train/44b6_0113de3b.zarr/0/c/36/0/0/0,4631316,2026-06-26 18:37:45.634000
train/44b6_0113de3b.zarr/0/c/37/0/0/0,4638398,2026-06-26 18:37:48.929000
train/44b6_0113de3b.zarr/0/c/38/0/0/0,4635842,2026-06-26 18:37:48.552000
train/44b6_0113de3b.zarr/0/c/39/0/0/0,4639947,2026-06-26 18:37:41.925000
train/44b6_0113de3b.zarr/0/c/4/0/0/0,4484303,2026-06-26 18:37:41.319000
train/44b6_0113de3b.zarr/0/c/40/0/0/0,4634552,2026-06-26 18:37:37.694000
train/44b6_0113de3b.zarr/0/c/41/0/0/0,4641953,2026-06-26 18:37:42.426000
train/44b6_0113de3b.zarr/0/c/42/0/0/0,4619716,2026-06-26 18:37:44.337000
train/44b6_0113de3b.zarr/0/c/43/0/0/0,4637540,2026-06-26 18:37:50.467000
train/44b6_0113de3b.zarr/0/c/44/0/0/0,4647130,2026-06-26 18:37:46.431000
train/44b6_0113de3b.zarr/0/c/45/0/0/0,4641582,2026-06-26 18:37:40.511000
train/44b6_0113de3b.zarr/0/c/46/0/0/0,4635033,2026-06-26 18:37:39.519000
train/44b6_0113de3b.zarr/0/c/47/0/0/0,4636987,2026-06-26 18:37:42.137000
train/44b6_0113de3b.zarr/0/c/48/0/0/0,4649998,2026-06-26 18:37:36.972000
train/44b6_0113de3b.zarr/0/c/49/0/0/0,4645185,2026-06-26 18:37:38.984000
train/44b6_0113de3b.zarr/0/c/5/0/0/0,4480740,2026-06-26 18:37:49.129000
train/44b6_0113de3b.zarr/0/c/50/0/0/0,4645978,2026-06-26 18:37:44.218000
train/44b6_0113de3b.zarr/0/c/51/0/0/0,4640161,2026-06-26 18:37:43.940000
train/44b6_0113de3b.zarr/0/c/52/0/0/0,4637097,2026-06-26 18:37:45.804000
train/44b6_0113de3b.zarr/0/c/53/0/0/0,4644329,2026-06-26 18:37:48.062000
train/44b6_0113de3b.zarr/0/c/54/0/0/0,4638968,2026-06-26 18:37:46.186000
train/44b6_0113de3b.zarr/0/c/55/0/0/0,4646271,2026-06-26 18:37:47.685000
train/44b6_0113de3b.zarr/0/c/56/0/0/0,4644442,2026-06-26 18:37:45.237000
train/44b6_0113de3b.zarr/0/c/57/0/0/0,4626024,2026-06-26 18:37:45.888000
train/44b6_0113de3b.zarr/0/c/58/0/0/0,4624195,2026-06-26 18:37:48.200000
train/44b6_0113de3b.zarr/0/c/59/0/0/0,4609907,2026-06-26 18:37:41.110000
train/44b6_0113de3b.zarr/0/c/6/0/0/0,4485558,2026-06-26 18:37:46.775000
train/44b6_0113de3b.zarr/0/c/60/0/0/0,4615799,2026-06-26 18:37:50.676000
train/44b6_0113de3b.zarr/0/c/61/0/0/0,4622870,2026-06-26 18:37:38.609000
train/44b6_0113de3b.zarr/0/c/62/0/0/0,4618291,2026-06-26 18:37:48.363000
train/44b6_0113de3b.zarr/0/c/63/0/0/0,4619340,2026-06-26 18:37:43.823000
train/44b6_0113de3b.zarr/0/c/64/0/0/0,4616615,2026-06-26 18:37:37.133000
train/44b6_0113de3b.zarr/0/c/65/0/0/0,4626374,2026-06-26 18:37:48.698000
train/44b6_0113de3b.zarr/0/c/66/0/0/0,4616726,2026-06-26 18:37:38.207000
train/44b6_0113de3b.zarr/0/c/67/0/0/0,4622719,2026-06-26 18:37:45.377000
train/44b6_0113de3b.zarr/0/c/68/0/0/0,4615897,2026-06-26 18:37:46.698000
train/44b6_0113de3b.zarr/0/c/69/0/0/0,4608463,2026-06-26 18:37:40.708000
train/44b6_0113de3b.zarr/0/c/7/0/0/0,4497661,2026-06-26 18:37:45.089000
train/44b6_0113de3b.zarr/0/c/70/0/0/0,4610091,2026-06-26 18:37:41.568000
train/44b6_0113de3b.zarr/0/c/71/0/0/0,4612223,2026-06-26 18:37:41.784000
train/44b6_0113de3b.zarr/0/c/72/0/0/0,4607792,2026-06-26 18:37:42.526000
train/44b6_0113de3b.zarr/0/c/73/0/0/0,4593423,2026-06-26 18:37:38.036000
train/44b6_0113de3b.zarr/0/c/74/0/0/0,4580307,2026-06-26 18:37:46.211000
train/44b6_0113de3b.zarr/0/c/75/0/0/0,4575266,2026-06-26 18:37:42.292000
train/44b6_0113de3b.zarr/0/c/76/0/0/0,4564871,2026-06-26 18:37:40.010000
train/44b6_0113de3b.zarr/0/c/77/0/0/0,4565823,2026-06-26 18:37:37.591000
train/44b6_0113de3b.zarr/0/c/78/0/0/0,4568401,2026-06-26 18:37:39.728000
train/44b6_0113de3b.zarr/0/c/79/0/0/0,4569556,2026-06-26 18:37:47.470000
train/44b6_0113de3b.zarr/0/c/8/0/0/0,4502174,2026-06-26 18:37:41.800000
train/44b6_0113de3b.zarr/0/c/80/0/0/0,4544434,2026-06-26 18:37:47.608000
train/44b6_0113de3b.zarr/0/c/81/0/0/0,4538888,2026-06-26 18:37:49.659000
train/44b6_0113de3b.zarr/0/c/82/0/0/0,4536133,2026-06-26 18:37:49.504000
train/44b6_0113de3b.zarr/0/c/83/0/0/0,4530759,2026-06-26 18:37:44.035000
train/44b6_0113de3b.zarr/0/c/84/0/0/0,4531412,2026-06-26 18:37:41.429000
train/44b6_0113de3b.zarr/0/c/85/0/0/0,4516439,2026-06-26 18:37:47.267000
train/44b6_0113de3b.zarr/0/c/86/0/0/0,4523846,2026-06-26 18:37:45.653000
train/44b6_0113de3b.zarr/0/c/87/0/0/0,4519682,2026-06-26 18:37:46.938000
train/44b6_0113de3b.zarr/0/c/88/0/0/0,4489296,2026-06-26 18:37:47.554000
train/44b6_0113de3b.zarr/0/c/89/0/0/0,4477339,2026-06-26 18:37:40.348000
train/44b6_0113de3b.zarr/0/c/9/0/0/0,4509655,2026-06-26 18:37:42.296000
train/44b6_0113de3b.zarr/0/c/90/0/0/0,4472884,2026-06-26 18:37:46.833000
train/44b6_0113de3b.zarr/0/c/91/0/0/0,4459469,2026-06-26 18:37:46.920000
train/44b6_0113de3b.zarr/0/c/92/0/0/0,4452510,2026-06-26 18:37:47.951000
train/44b6_0113de3b.zarr/0/c/93/0/0/0,4460837,2026-06-26 18:37:37.911000
train/44b6_0113de3b.zarr/0/c/94/0/0/0,4440598,2026-06-26 18:37:49.233000
train/44b6_0113de3b.zarr/0/c/95/0/0/0,4432263,2026-06-26 18:37:40.265000
train/44b6_0113de3b.zarr/0/c/96/0/0/0,4416717,2026-06-26 18:37:38.719000
train/44b6_0113de3b.zarr/0/c/97/0/0/0,4388350,2026-06-26 18:37:46.754000
train/44b6_0113de3b.zarr/0/c/98/0/0/0,4380082,2026-06-26 18:37:43.603000
train/44b6_0113de3b.zarr/0/c/99/0/0/0,4376716,2026-06-26 18:37:43.092000
train/44b6_0113de3b.zarr/0/zarr.json,760,2026-06-26 18:37:50.755000
train/44b6_0113de3b.zarr/zarr.json,1279,2026-06-26 18:37:50.768000
train/44b6_0b24845f.geff/edges/ids/c/0/0,268,2026-06-26 18:16:00.538000
train/44b6_0b24845f.geff/edges/ids/zarr.json,634,2026-06-26 18:16:00.525000
train/44b6_0b24845f.geff/edges/props/zarr.json,99,2026-06-26 18:16:00.535000
train/44b6_0b24845f.geff/edges/zarr.json,99,2026-06-26 18:16:00.579000
train/44b6_0b24845f.geff/nodes/ids/c/0,240,2026-06-26 18:16:00.529000
train/44b6_0b24845f.geff/nodes/ids/zarr.json,616,2026-06-26 18:16:00.643000
train/44b6_0b24845f.geff/nodes/props/t/values/c/0,123,2026-06-26 18:16:00.549000
train/44b6_0b24845f.geff/nodes/props/t/values/zarr.json,615,2026-06-26 18:16:00.544000
train/44b6_0b24845f.geff/nodes/props/t/zarr.json,99,2026-06-26 18:16:00.528000
train/44b6_0b24845f.geff/nodes/props/x/values/c/0,135,2026-06-26 18:16:01.183000
train/44b6_0b24845f.geff/nodes/props/x/values/zarr.json,615,2026-06-26 18:16:00.511000
train/44b6_0b24845f.geff/nodes/props/x/zarr.json,99,2026-06-26 18:16:00.525000
train/44b6_0b24845f.geff/nodes/props/y/values/c/0,122,2026-06-26 18:16:00.545000
train/44b6_0b24845f.geff/nodes/props/y/values/zarr.json,615,2026-06-26 18:16:00.697000
train/44b6_0b24845f.geff/nodes/props/y/zarr.json,99,2026-06-26 18:16:00.518000
train/44b6_0b24845f.geff/nodes/props/z/values/c/0,123,2026-06-26 18:16:00.530000
train/44b6_0b24845f.geff/nodes/props/z/values/zarr.json,615,2026-06-26 18:16:00.528000
train/44b6_0b24845f.geff/nodes/props/z/zarr.json,99,2026-06-26 18:16:00.518000
train/44b6_0b24845f.geff/nodes/props/zarr.json,99,2026-06-26 18:16:00.578000
train/44b6_0b24845f.geff/nodes/zarr.json,99,2026-06-26 18:16:00.525000
train/44b6_0b24845f.geff/zarr.json,2105,2026-06-26 18:16:00.581000
train/44b6_0b24845f.zarr/0/c/0/0/0/0,5435762,2026-06-26 18:18:53.407000
train/44b6_0b24845f.zarr/0/c/1/0/0/0,5442330,2026-06-26 18:18:51.759000
train/44b6_0b24845f.zarr/0/c/10/0/0/0,5337708,2026-06-26 18:18:56.754000
train/44b6_0b24845f.zarr/0/c/11/0/0/0,5276333,2026-06-26 18:18:53.903000
train/44b6_0b24845f.zarr/0/c/12/0/0/0,5253008,2026-06-26 18:18:48.069000
train/44b6_0b24845f.zarr/0/c/13/0/0/0,5228637,2026-06-26 18:18:49.191000
train/44b6_0b24845f.zarr/0/c/14/0/0/0,5218024,2026-06-26 18:18:51.569000
train/44b6_0b24845f.zarr/0/c/15/0/0/0,5220017,2026-06-26 18:18:53.538000
train/44b6_0b24845f.zarr/0/c/16/0/0/0,5213485,2026-06-26 18:18:56.844000
train/44b6_0b24845f.zarr/0/c/17/0/0/0,5203898,2026-06-26 18:19:00.526000
train/44b6_0b24845f.zarr/0/c/18/0/0/0,5210824,2026-06-26 18:18:59.601000
train/44b6_0b24845f.zarr/0/c/19/0/0/0,5222769,2026-06-26 18:18:49.688000
train/44b6_0b24845f.zarr/0/c/2/0/0/0,5441770,2026-06-26 18:18:47.221000
train/44b6_0b24845f.zarr/0/c/20/0/0/0,5202781,2026-06-26 18:18:52.039000
train/44b6_0b24845f.zarr/0/c/21/0/0/0,5210656,2026-06-26 18:18:53.769000
train/44b6_0b24845f.zarr/0/c/22/0/0/0,5232630,2026-06-26 18:19:00.326000
train/44b6_0b24845f.zarr/0/c/23/0/0/0,5231886,2026-06-26 18:18:45.608000
train/44b6_0b24845f.zarr/0/c/24/0/0/0,5207550,2026-06-26 18:18:52.254000
train/44b6_0b24845f.zarr/0/c/25/0/0/0,5201660,2026-06-26 18:18:45.750000
train/44b6_0b24845f.zarr/0/c/26/0/0/0,5175452,2026-06-26 18:19:00.951000
train/44b6_0b24845f.zarr/0/c/27/0/0/0,5195421,2026-06-26 18:18:59.242000
train/44b6_0b24845f.zarr/0/c/28/0/0/0,5204833,2026-06-26 18:18:58.609000
train/44b6_0b24845f.zarr/0/c/29/0/0/0,5198913,2026-06-26 18:18:47.390000
train/44b6_0b24845f.zarr/0/c/3/0/0/0,5426161,2026-06-26 18:18:52.305000
train/44b6_0b24845f.zarr/0/c/30/0/0/0,5203597,2026-06-26 18:18:51.035000
train/44b6_0b24845f.zarr/0/c/31/0/0/0,5199658,2026-06-26 18:19:00.176000
train/44b6_0b24845f.zarr/0/c/32/0/0/0,5197478,2026-06-26 18:18:57.804000
train/44b6_0b24845f.zarr/0/c/33/0/0/0,5199638,2026-06-26 18:18:46.873000
train/44b6_0b24845f.zarr/0/c/34/0/0/0,5206932,2026-06-26 18:18:48.855000
train/44b6_0b24845f.zarr/0/c/35/0/0/0,5210609,2026-06-26 18:18:47.574000
